Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
1958,0,2.55223,26.8454,-380.712,72574.6,-9143.03,-577.605,-24.0678,-190.614,0
1959,0,0.835662,26.5709,-420.467,80483.4,-8807.59,-1105.54,-20.9762,-191.407,0
1960,0,0.00743729,29.4669,-451.449,86514.2,-8534.51,-1005.32,-18.9183,-191.636,0
1961,0,-2.18152,32.7344,-471.859,90387.4,-8688.28,-1336.73,-18.4142,-191.556,0
1962,0,-3.0938,31.8698,-484.251,92908.1,-8837.46,-1713,-18.2501,-191.858,0
1963,0,-3.66712,28.8403,-490.68,94269.8,-9064.32,-1850,-18.4726,-192.12,0
1964,0,-3.99244,25.0028,-489.233,93930.6,-9702.08,-2005.54,-19.832,-191.995,0
1965,0,-6.13469,23.5681,-481.03,92294.8,-10717.9,-2370.72,-22.2864,-191.869,0
1966,0,-7.09345,24.2712,-471.523,90273.1,-11612.4,-2798.08,-24.6324,-191.449,0
1967,0,-7.87977,22.4712,-464.018,88554.8,-12317,-2689.21,-26.5473,-190.842,0
1968,0,-6.62833,21.4212,-458.969,87576.2,-12686,-2939.31,-27.6412,-190.811,0
1969,0,-6.84367,20.4231,-455.331,86926.7,-13044.2,-2909.19,-28.6486,-190.909,0
1970,0,-7.84165,20.1943,-452.272,86525.7,-13599.1,-2833,-30.0694,-191.314,0
1971,0,-7.67252,19.4363,-452.043,86775.4,-14152.7,-2876.46,-31.3082,-191.963,0
1972,0,-8.20015,18.8203,-453.215,87372,-14739.3,-3103.06,-32.5213,-192.782,0
1973,0,-9.38818,19.1468,-453.279,87802.4,-15337.5,-3362.44,-33.8367,-193.705,0
1974,0,-10.629,17.2443,-453.458,88516.7,-15736.4,-3585.01,-34.703,-195.204,0
1975,0,-10.0783,14.9888,-455.884,89607,-16087.3,-3610.07,-35.2878,-196.556,0
1976,0,-10.4518,13.0712,-458.262,90476.3,-16239.6,-3781.48,-35.4373,-197.433,0
1977,0,-10.4477,13.8869,-457.875,90732.4,-16256.6,-3532.49,-35.5044,-198.16,0
1978,0,-10.7152,13.6411,-456.726,90627.1,-16516.5,-3924.94,-36.163,-198.428,0
1979,0,-10.4887,14.4791,-455.125,90492.9,-16727.5,-3791.49,-36.7539,-198.831,0
1980,0,-10.6885,14.8079,-452.496,90243.6,-16930.1,-3933.27,-37.4154,-199.436,0
1981,0,-11.6853,14.4548,-451.142,90049.9,-17318.3,-4079.08,-38.3879,-199.604,0
1982,0,-12.0267,13.6233,-451.356,90071.9,-17835.1,-4129.81,-39.5143,-199.558,0
1983,0,-13.2533,13.3313,-451.105,90043.9,-18277.2,-4465.51,-40.5166,-199.607,0
1984,0,-13.4976,14.5554,-449.035,89539,-18575.8,-4411.35,-41.3688,-199.403,0
1985,0,-14.2493,15.3962,-447.517,89218.7,-18835.5,-4587.08,-42.0892,-199.364,0
1986,0,-15.0821,15.8823,-447.577,89228.1,-19134.3,-4577.39,-42.7508,-199.358,0
1987,0,-14.947,16.024,-449.253,89662.4,-19444.1,-4664.93,-43.2807,-199.581,0
1988,0,-15.0574,15.9621,-450.909,89979.4,-19889.8,-4426.34,-44.1102,-199.551,0
1989,0,-14.5868,16.8413,-452.602,90114.9,-20351.2,-4716.94,-44.9646,-199.104,0
1990,0,-15.4016,17.7198,-453.456,90053.6,-20383.4,-4584.3,-44.9512,-198.594,0
1991,0,-15.1396,20.6147,-456.641,90532.4,-20432.1,-4790.32,-44.7445,-198.258,0
1992,0,-15.3861,21.3219,-464.073,91724,-20900.6,-4893.15,-45.0366,-197.651,0
1993,0,-16.013,23.7675,-469.689,92601.4,-21298.6,-5115.44,-45.3458,-197.155,0
1994,0,-17.0315,25.4042,-470.946,92559.4,-21771.7,-5274.67,-46.2295,-196.54,0
1995,0,-15.9607,27.7261,-470.717,92227.7,-21971.4,-5166.6,-46.6766,-195.93,0
1996,0,-16.9437,30.5923,-470.822,92115.2,-22103.2,-5495.67,-46.946,-195.647,0
1997,0,-17.8515,32.6554,-467.354,91236.6,-21956.7,-5334.54,-46.9807,-195.219,0
1998,0,-17.485,33.0761,-453.109,88287.9,-21502.6,-5220.88,-47.4578,-194.848,0
1999,0,-17.5411,31.9284,-419.225,81525.2,-20479.5,-4968.5,-48.8653,-194.463,0
2000,0,-17.444,30.8811,-362.337,70467.6,-17990.8,-4614.79,-49.6646,-194.482,0
2001,0,0,0,0,0,0,0,0,0,0
2002,0,0,0,0,0,0,0,0,0,0
2003,0,0,0,0,0,0,0,0,0,0
2004,0,0,0,0,0,0,0,0,0,0
2005,0,0,0,0,0,0,0,0,0,0
2006,0,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0
2008,0,0,0,0,0,0,0,0,0,0
2009,0,0,0,0,0,0,0,0,0,0
2020,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0,0,0,0
2014,0,0,0,0,0,0,0,0,0,0
2015,0,0,0,0,0,0,0,0,0,0
2016,0,0,0,0,0,0,0,0,0,0
2017,0,0,0,0,0,0,0,0,0,0
2018,0,0,0,0,0,0,0,0,0,0
2019,0,0,0,0,0,0,0,0,0,0
2020,0,0,0,0,0,0,0,0,0,0
2021,0,0,0,0,0,0,0,0,0,0
2022,0,0,0,0,0,0,0,0,0,0
2023,0,0,0,0,0,0,0,0,0,0
2024,0,0,0,0,0,0,0,0,0,0
2025,0,0,0,0,0,0,0,0,0,0
2026,0,0,0,0,0,0,0,0,0,0
2027,0,0,0,0,0,0,0,0,0,0
2028,0,0,0,0,0,0,0,0,0,0
2029,0,0,0,0,0,0,0,0,0,0
2030,0,0,0,0,0,0,0,0,0,0
2031,0,0,0,0,0,0,0,0,0,0
2032,0,0,0,0,0,0,0,0,0,0
2033,0,0,0,0,0,0,0,0,0,0
2034,0,0,0,0,0,0,0,0,0,0
2035,0,0,0,0,0,0,0,0,0,0
2036,0,0,0,0,0,0,0,0,0,0
2037,0,0,0,0,0,0,0,0,0,0
2038,0,0,0,0,0,0,0,0,0,0
2039,0,0,0,0,0,0,0,0,0,0
2040,0,0,0,0,0,0,0,0,0,0
2041,0,0,0,0,0,0,0,0,0,0
2042,0,0,0,0,0,0,0,0,0,0
2043,0,0,0,0,0,0,0,0,0,0
2044,0,0,0,0,0,0,0,0,0,0
2045,0,0,0,0,0,0,0,0,0,0
2046,0,0,0,0,0,0,0,0,0,0
2047,0,0,0,0,0,0,0,0,0,0
2048,0,0,0,0,0,0,0,0,0,0
2049,0,0,0,0,0,0,0,0,0,0
2050,0,0,0,0,0,0,0,0,0,0
